"location","source","target"
"","contactseller_body_mail.727","O vašej reklame..."
"","contactseller_form.1","Overovací kód"
"","contactseller_form.10","Maximálna povolená veľkosť pre uložené súbory je 2 Mb."
"","contactseller_form.100057","Vaša e-mailová adresa:"
"","contactseller_form.11","<<BRAND>> momentálne nepodporuje tento typ súboru"
"","contactseller_form.1187","<br /><img src=images/buttons/btn_user_backto.gif border=0 alt=""späť do oznámenia"">"
"","contactseller_form.1366","Vaše meno:"
"","contactseller_form.1512","Telefón:"
"","contactseller_form.2","(Zadajte overovací kód)"
"","contactseller_form.3","Naspäť do oznámenia"
"","contactseller_form.5","Overovací kód<br />zadajte<br /> správne"
"","contactseller_form.53","Kontaktovať predajcu "
"","contactseller_form.54","Máte otázku na predajcu tejto položky? Jednoducho vyplňte formulár s vašou návratovou e-mailovou adresou, a vašu otázku prepošleme predajcovi.<br />"
"","contactseller_form.55","Pre:"
"","contactseller_form.56","Oznámenie:"
"","contactseller_form.57","Vaša e-mailová adresa:"
"","contactseller_form.58","Vaše poznámky:"
"","contactseller_form.59","<br />Váš odkaz bol odoslaný.<br /><br /> "
"","contactseller_form.6","voliteľné"
"","contactseller_form.60","Odoslať"
"","contactseller_form.605","Prehľadávanie"
"","contactseller_form.62","Chcete poslať správu sebe! "
"","contactseller_form.69","Vnútorná chyba pri prehľadávaní!"
"","contactseller_form.7","Anonym"
"","contactseller_form.8","Skôr, než pristúpite ku kúpe, prečítajte informácie o <strong>podvodných predajcoch</strong> na našej stránke <a href=""index.php?a=28&b=141"" class=""ima"">nápovede</a>."
"","contactseller_form.9","Pripojiť súbor"
"","contactseller_form.Ad","Oznámenie:"
"","contactseller_form.addAnotherFile","Add another file"
"","contactseller_form.addAnotherPhoto","Add another photo"
"","contactseller_form.addAnotherResume","Add another resume"
"","contactseller_form.AddThisTextAsComment","Pridať tento text ako poznámku."
"","contactseller_form.AttachFile","Pripojte súbor"
"","contactseller_form.AttachPicture","Pripojiť obrázok:"
"","contactseller_form.AttachResume","Pripojiť životopis:"
"","contactseller_form.BarAdviceA","Skôr, než pristúpite ku kúpe, prečítajte informácie o <b>podvodných predajcoch</b> na našej stránke "
"","contactseller_form.BarAdviceB","Pomocník"
"","contactseller_form.BarAdviceC","."
"","contactseller_form.BarAdviceLink","index.php?a=28&b=141"
"","contactseller_form.BeforeCommitingToBuyReadInformationAboutFraudulentSellersInHelpPage","Skôr, než pristúpite ku kúpe, prečítajte informácie o <strong>podvodných predajcoch</strong> na našej stránke <<LINK_HELP>>nápovede<</LINK_HELP>>."
"","contactseller_form.browse","browse"
"","contactseller_form.CheckingThisOptionYouWillIncreaseYourOpportunityToBeContactedByManyOtherUsersLookingForYourProfile","Označením tejto možnosti sa zvýši šanca, že vás osloví viac používateľov, ktorí sa zaujímajú o váš profil."
"","contactseller_form.Close","Zatvoriť"
"","contactseller_form.CommentsEmpty","Správa je povinné pole"
"","contactseller_form.CompleteYourEmail","Vyplňte e-mailovú adresu"
"","contactseller_form.ConfirmMobileNumber","Potvrďte mobilné číslo"
"","contactseller_form.ContactEmployer","Kontaktovať zamestnávateľa / zamestnanca"
"","contactseller_form.ContactMe","Kontaktujte ma!"
"","contactseller_form.ContactSeller","Kontaktovať predajcu"
"","contactseller_form.DearUser_ContactSeller","Vážený/á <<USERNAME>>,"
"","contactseller_form.DigitVerificationCodeIsSentOnTheProvidedMobileNumber","5-miestne overovacie číslo sme poslali na uvedené mobilné číslo, prosíme, zadajte ho do nasledujúceho políčka"
"","contactseller_form.DownloadResume","Prevziať životopis"
"","contactseller_form.errorFile","Error"
"","contactseller_form.ErrorMail","Vyplňte e-mailovú adresu"
"","contactseller_form.ErrorName","Meno je povinné pole"
"","contactseller_form.errorPhoto","Error"
"","contactseller_form.errorResume","Error"
"","contactseller_form.FileTypeOnly","Len <<FILE_TYPE>>"
"","contactseller_form.InvalidMail","Chybná e-mailová adresa"
"","contactseller_form.LockedUserOrEmailA","Vaše konto je zablokované. Kontaktujte náš "
"","contactseller_form.LockedUserOrEmailB","Tím podpory"
"","contactseller_form.LockedUserOrEmailLink","/support/support.php"
"","contactseller_form.Mobile","Mobil"
"","contactseller_form.MobileIsMandatoryField","Mobilné číslo je povinné pole"
"","contactseller_form.optional","optional"
"","contactseller_form.PleaseEnterYourContactDetailsAndPersonWhoPostedWillBeNotified","Uveďte svoje kontaktné údaje a osoba, ktorá poslala túto reklamu, dostane oznámenie."
"","contactseller_form.QuestionAboutListingGetInTouchWithMe","Dobrý deň, mal by som otázku na Váš zoznam. Prosím, mohli by ste ma kontaktovať, ak je to ešte aktuálne"
"","contactseller_form.RemoveFile","Remove this file"
"","contactseller_form.RemovePhoto","Remove this photo"
"","contactseller_form.RemoveResume","Remove this resume"
"","contactseller_form.ReplyToListing","Odpovedať na oznámenie"
"","contactseller_form.ReplyToThisAd","Odpoveď na túto reklamu"
"","contactseller_form.ReplyToUserName","Odpovedať používateľovi <<USERNAME>>"
"","contactseller_form.ReplyToUserName_AboutThisAd","o ""<<ItemTitle>>"""
"","contactseller_form.Resume","Životopis"
"","contactseller_form.SendKeywordToNumberFromProvidedMobile","Pošlite správu <<SMS_KEYWORD>> na číslo <<NUMBER>> z mobilného telefónu, ktorý ste dostali, čakajte minútu a stlačte Odoslať."
"","contactseller_form.ShowMyResumeInTheBrandResumeCategory","Zobraziť môj životopis v kategórii Životopis na stránkach <<BRAND>>."
"","contactseller_form.SuggestCorrectDomain","Mali ste na mysli <<SUGGESTED_EMAIL>>?"
"","contactseller_form.ThisIncreasesYourChancesOfBeingContacted","Zvýši sa tým šanca, že vás niekto skontaktuje."
"","contactseller_form.VerificationCodeWillBeSentOnTheBelowMobileNumberProvidedByYou","Overovacie číslo sme poslali na vami zadané mobilné číslo"
"","contactseller_form.VerifyMobileNumber","Skontrolujte mobilné číslo"
"","contactseller_form.ViewFullSite","Zobraziť celú stránku"
"","contactseller_form.YourCvIsGoingToBePublishedInBrandSiteWhereCompaniesAreLookingForProfilesConstantly","Váš životopis sme zverejnili na stránkach <<BRAND>>, kde si spoločnosti pravideľne prezerajú profily."
"","contactseller_form.YourMessageWasNotReceivedTryAgainLater","Vaša správa nebola doručená, skúste znova neskôr."
"","listingsitemsusertitle.AllAdsFor","Všetky oznámenia pre"
"","listingsitemsusertitle.title","Všetky oznámenia pre"
"","register_cancel.3","Znova spustiť registráciu"
"","register_cancel.4","Úvodná strana <<BRAND>>"
"","register_cancel.5","Vaše registračné informácie sa vymazali!"
"","region_show_states.Departament","Oddelenie"
"","region_show_states.Emirate","Emirát"
"","region_show_states.incorrectZip","Ľutujeme! Takéto PSČ nepoznáme. Prosíme, skúste znova."
"","region_show_states.Optional","voliteľné"
"","region_show_states.or","alebo"
"","region_show_states.PleaseSelectCanton","Zvoľte váš kantón"
"","region_show_states.PleaseSelectDepartament","Zvoľte vaše oddelenie"
"","region_show_states.PleaseSelectEmirate","Zvoľte váš emirát"
"","region_show_states.PleaseSelectProvince","Zvoľte vašu provinciu"
"","region_show_states.PleaseSelectRegion","Zvoľte váš región"
"","region_show_states.PleaseSelectState","Zvoľte váš štát"
"","region_show_states.Province","Kraj"
"","region_show_states.Region","Región"
"","region_show_states.RegionCanton","Kantón"
"","region_show_states.SelectCity","Mesto"
"","region_show_states.SelectCountry","Zvoľte krajinu"
"","region_show_states.selectRegion","Zadajte"
"","region_show_states.selectRegion1","a vaše mesto."
"","region_show_states.SelectState","Štát"
"","region_show_states.State","Štát"
"","region_show_states.the"," "
"","region_show_states.your","vaše"
"","region_show_states.zipCode","PSČ"
"","register_success.10","Gratulujeme"
"","register_success.11","Zaregistrovali ste sa na <<BRAND>>!"
"","register_success.12","Čo by ste chceli robiť najbližšie?"
"","register_success.13","Uverejniť bezplatný inzerát"
"","register_success.15","Hľadať vaše položky na <<BRAND>>"
"","register_success.9","Zaregistrujte sa"
"","region_show_cities.incorrectZip","Ľutujeme! Takéto PSČ nepoznáme. Prosíme, skúste znova."
"","region_show_cities.Optional","voliteľné"
"","region_show_cities.or","alebo"
"","region_show_cities.Province","Kraj"
"","region_show_cities.Region","Región"
"","region_show_cities.SelectCity","Mesto"
"","region_show_cities.SelectCountry","Zvoľte krajinu"
"","region_show_cities.selectRegion","Zadajte"
"","region_show_cities.selectRegion1","a vaše mesto."
"","region_show_cities.SelectState","Štát"
"","region_show_cities.State","Štát"
"","region_show_cities.the"," "
"","region_show_cities.your","vaše"
"","region_show_cities.zipCode","PSČ"
"","region_show_zip.incorrectZip","Ľutujeme! Takéto PSČ nepoznáme. Prosíme, skúste znova."
"","region_show_zip.or","alebo"
"","region_show_zip.Province","Kraj"
"","region_show_zip.Region","Región"
"","region_show_zip.SelectCity","Mesto"
"","region_show_zip.SelectCountry","Zvoľte krajinu"
"","region_show_zip.selectRegion","Zadajte"
"","region_show_zip.selectRegion1","a vaše mesto."
"","region_show_zip.SelectState","Štát"
"","region_show_zip.State","Štát"
"","region_show_zip.the"," "
"","region_show_zip.your","vaše"
"","region_show_zip.zipCode","PSČ"
"","register_confirmation_error.17","Vaša registrácia už bola potvrdená alebo vaša registrácia vypršala."
"","register_confirmation_error.18","Chyba"
"","register_confirmation_error.3","Znova spustiť registráciu"
"","register_confirmation_error.4","Úvodná strana <<BRAND>>"
"","register_confirmation_error.9","Zaregistrujte sa"
"","register_form.1411","Zrušiť registráciu"
"","register_form.245","Registrácia nového používateľa"
"","register_form.2465","Heslo môže obsahovať iba čísla, písmena alebo ich kombináciu - všetky ostatné symboly sú neplatné."
"","register_form.251","Mesto:"
"","register_form.252","Krajina:"
"","register_form.253","Štát:"
"","register_form.254","PSČ:"
"","register_form.260","E-mailová adresa:"
"","register_form.263","Zvoľte krajinu"
"","register_form.264","Zadajte e-mail"
"","register_form.270","Táto e-mailová adresa sa už používa. Prosíme, zadajte inú."
"","register_form.271","Prosíme, zadajte e-mailovú adresu znova."
"","register_form.272","Zvoľte váš štát"
"","register_form.273","Zadajte vaše PSČ"
"","register_form.278","Zaregistrujte sa"
"","register_form.761","Potvrďte e-mailovú adresu"
"","register_form.762","Používateľské meno"
"","register_form.763","Heslo"
"","register_form.764","Potvrdiť heslo:"
"","register_form.765","Naše Podmienky používania:"
"","register_form.766","Áno, súhlasím!"
"","register_form.773","Používateľské meno musí obsahovať 4 až 20 znakov, iba písmená a/alebo číslice."
"","register_form.775","Používateľské meno, ktoré chcete používať, už existuje - prosíme, skúste znova."
"","register_form.776","Overovanie hesla neoverilo heslo, ktoré ste zadali."
"","register_form.781","Zadajte znova vašu e-mailovú adresu."
"","register_form.782","Pre ukončenie registrácie musíte súhlasiť s našou Dohodou."
"","register_form.Change","zmeniť"
"","register_form.EditMyInfo","Upraviť moje osobné údaje"
"","register_form.Location","Miesto"
"","register_form.Save","Uložiť"
"","register_form.selectCity","Zvoľte vaše mesto"
"","register_form.termsAgreeA","Súhlasím so"
"","register_form.termsAgreeB","Zmluvnými podmienkami"
"","register_form.termsAgreeC","<<BRAND>>"
"","itempagepostcomment.CommentPosted","Poznámka bola úspešne uverejnená."
"","itempagepostcomment.MoreItemsIn","Viac položiek v"
"","itempagepostcomment.Sms","SMS"
"","myolx.ActiveListings","Aktívne oznámenia"
"","myolx.ApprovalPending","Prebieha schvaľovanie"
"","myolx.AreYouSureYouWantToCloseSelectedListings","Naozaj chcete vymazať vybraté oznámenia?"
"","myolx.AreYouSureYouWantToDeleteSelectedListings","Naozaj chcete vymazať vybraté oznámenia?"
"","myolx.AreYouSureYouWantToDeleteSelectedMessages","Určite chcete vymazať označené správy?"
"","myolx.Attachments","Prílohy"
"","myolx.AutomaticallyDisplayNewAdsIPostOnMyNetworkProfile","Automaticky zobraziť moje nové reklamy v mojom profile <<NETWORK>>."
"","myolx.AutomaticallySignMeInBrandWhenIAmSignedInFacebook","Prihlásiť automaticky do <<BRAND>> pri prihlásení sa do Facebooku"
"","myolx.BackToMyAds","Späť na moje oznámenia"
"","myolx.BackToMyBrand","Späť na <<MY_CLASSIFIEDS>>"
"","myolx.BackToMyClassifieds","Späť na stránku <<MY_CLASSIFIEDS>>"
"","myolx.BackToMyOLX","Späť na Môj OLX"
"","myolx.ChangeEmailAddressOrPassword","Zmena e-mailovej adresy alebo hesla"
"","myolx.ClosedListings","Vymazané oznámenia"
"","myolx.CloseSelectedListings","Vymazať vybraté oznámenia"
"","myolx.DateReceived","dátum+prijatia"
"","myolx.DateToDate","<<START_DATE>> až <<END_DATE>>"
"","myolx.DeleteForever","Vymazať natrvalo"
"","myolx.EditEmailNotifications","Upravovať e-mailové upozornenia"
"","myolx.EditListing","Upraviť oznámenie"
"","myolx.EmailNotifications","E-mailové upozornenia"
"","myolx.EmbedAd","Vložiť inzerát"
"","myolx.EmbedAllAds","Vložiť všetky inzeráty"
"","myolx.EnterYourPasswordToLogIntoYourAccounteAndManageYourListingInMyBrand","Zadajte svoje heslo a prihláste sa do svojho účtu, aby ste získali prístup a možnosť upravovať a odstraňovať inzeráty cez stránku Môj <<BRAND>>."
"","myolx.Favorites","Obľúbené"
"","myolx.ForXWeek","Na <<NUMBER>> týždeň"
"","myolx.ForXWeeks","Na <<NUMBER>> týždňov"
"","myolx.GoToMyClassifieds","Skok na stránku <<MY_CLASSIFIEDS>>."
"","myolx.Inbox","Prijaté správy"
"","myolx.ManageMyAds","Manage my ads"
"","myolx.MessageFrom","Správa od"
"","myolx.Messages","Správy"
"","myolx.MyAccount","Moje konto"
"","myolx.MyAds","Moje oznámenia"
"","myolx.MyBids","Moje ponuky"
"","myolx.MyBrand","Môj <<BRAND>>"
"","myolx.MyFavorites","Moje obľúbené"
"","myolx.MyListings","Moje oznámenia"
"","myolx.MyMessages","Moje správy"
"","myolx.MyOLX","Môj OLX"
"","myolx.MyOlxTitle","Môj OLX"
"","myolx.NewMessages","nové odkazy"
"","myolx.None","Žiadny"
"","myolx.NoResultsFoundOnYourSearchFolderWithTheWordKeywordSearched","Nenašli sa žiadne výsledky v priečinku <<SEARCH_FOLDER>> na kľúčové slovo <<keyword_searched>>"
"","myolx.NotValidMinCharsLongToMaxCharsLongAlphanumericCharacters","(Neplatné: 4 až 20 alfanumerických znakov)"
"","myolx.NumberAdsHaveBeenDeleted","<<NUMBER>> inzerátov bolo vymazaných"
"","myolx.OutbidBids","prelicitované ponuky"
"","myolx.PasswordCanOnlyContainNumbersOrLettersOrBothAllOtherSymbolsAreInvalid","Heslo môže obsahovať iba čísla, písmena alebo ich kombináciu - všetky ostatné symboly sú neplatné."
"","myolx.PersonalInformation","Osobné údaje"
"","myolx.PhoneNumber","Telefónne číslo"
"","myolx.PleaseSelectAtLeastOneListing","Vyberte aspoň jedno oznámenie"
"","myolx.PrintFlyer","Vytlačiť leták"
"","myolx.ProfileBlocked","Váš profil bol odstránený. Obráťte sa na náš <<CONTACTLINK>>tím podpory<</CONTACTLINK>>."
"","myolx.Read","Čítať"
"","myolx.RefreshYourListing","Aktualizujte svoje oznámenie – dostane sa opäť na vedúcu pozíciu – k dispozícii 7 dní po poslednej aktualizácii alebo zverejnení"
"","myolx.RefreshYourListingConfirmation","Vaše oznámenie bolo vrátené na vedúcu pozíciu medzi výsledkami."
"","myolx.RefreshYourListings","Váš inzerát bol vrátený na vedúcu pozíciu medzi výsledkami."
"","myolx.RemovedAds","Odstránené inzeráty"
"","myolx.Reply","Odpovedať"
"","myolx.ReplyToThisMessage","Odpovedať na túto správu"
